id,merchantId,customerId,eventType,transactionId,amount,currency,paymentMethod,status,failureReason,checkoutStage,subscriptionStatus,occurredAt,isRecovered
d31b7325-ac82-4bc5-8ae2-7dfc11c1ddc7,f6483f49-7190-4ed1-b230-ebf5ab3da486,c32f1421-47be-4902-a97e-43510c8c8747,OVERDUE_RECEIVABLE,txn_f82e3f1b60e8,133.91,USD,CARD,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-16T10:35:01.767994,1
cf6c6290-67ab-4b7e-8f0b-e87d35ebdabe,f6483f49-7190-4ed1-b230-ebf5ab3da486,0933c802-158a-4353-af50-0b66f0528565,PAYMENT_FAILURE,txn_883d7d7a0043,125.8,USD,UPI,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-06T17:27:57.378524,0
43a886df-4717-4454-9dfd-9a82fb2be111,f6483f49-7190-4ed1-b230-ebf5ab3da486,d096f754-da5c-41d4-a6e2-6c01e3eb707c,SUBSCRIPTION_FAILURE,txn_711aa14ef1b8,101.17,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,CANCELED,2026-08-04T23:36:19.754372,1
156f5bb7-f83e-45c1-a500-09d23218de3a,f6483f49-7190-4ed1-b230-ebf5ab3da486,5181de32-6ca1-498c-bde8-55f28044f3be,PAYMENT_FAILURE,txn_a823356c3339,108.98,USD,UPI,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-21T16:41:28.007190,1
7a77342d-a49d-4698-ba15-61284fdd3175,f6483f49-7190-4ed1-b230-ebf5ab3da486,d08cffd4-82d0-4942-afeb-ebd2d3b68153,SUBSCRIPTION_FAILURE,txn_415852e400f8,50.47,USD,CARD,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,ACTIVE,2026-08-20T06:24:05.389638,1
c9c8a543-7103-4b16-8d63-46080c35de54,f6483f49-7190-4ed1-b230-ebf5ab3da486,68789618-57da-4a39-baf4-20480fe8b9a3,PAYMENT_FAILURE,txn_8d9043f40c64,310.31,USD,NETBANKING,FAILED,BANK_DECLINED,PAYMENT,,2026-07-13T06:59:49.746781,1
79929590-efaa-4a02-ba6a-1b61746c3df9,f6483f49-7190-4ed1-b230-ebf5ab3da486,aa2835c5-ec54-49af-aa55-8e5a483bf312,OVERDUE_RECEIVABLE,txn_dfc780138f25,256.96,USD,NETBANKING,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-10T03:04:00.577773,0
b5e979a7-581b-4b9a-94ec-297521e59191,f6483f49-7190-4ed1-b230-ebf5ab3da486,70306426-e4d5-4d17-ae1c-bacb2919bf4e,SUBSCRIPTION_FAILURE,txn_bc55ed767e4f,251.28,USD,CARD,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,HALTED,2026-08-11T05:56:39.020827,0
e548dc0c-1b08-4cae-8666-26ef3ecc2d4c,f6483f49-7190-4ed1-b230-ebf5ab3da486,8a4a6879-f5a8-4fcf-b8da-772adc29b902,OVERDUE_RECEIVABLE,txn_a8fe3a212893,109.84,USD,NETBANKING,FAILED,NETWORK_ERROR,PAYMENT,,2026-08-24T12:55:05.727214,1
1ec35158-2bb3-4418-88ed-035fbd31c132,f6483f49-7190-4ed1-b230-ebf5ab3da486,cb5d1320-f3cb-4186-98b9-72078fd742a2,SUBSCRIPTION_FAILURE,txn_869fa2f77bc2,167.48,USD,WALLET,FAILED,BANK_DECLINED,CONFIRMATION,HALTED,2026-08-16T22:21:29.467120,0
093e6ba4-b7d1-445b-ae3c-270687bde70c,f6483f49-7190-4ed1-b230-ebf5ab3da486,3c54b713-6036-4742-9449-bfcaad9029ca,PAYMENT_FAILURE,txn_adde88ae1073,232.65,USD,CARD,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-07-10T11:37:13.552588,0
c236d289-1190-4258-b47d-558e64f983d7,f6483f49-7190-4ed1-b230-ebf5ab3da486,12f957f8-0a8b-4c90-af92-448fea5d7e58,PAYMENT_FAILURE,txn_c3130e5ab7f1,250.57,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-03T10:09:58.859727,0
ba68b49f-627b-4e09-a04f-615ffe5baeea,f6483f49-7190-4ed1-b230-ebf5ab3da486,f7053e64-169d-4f68-9665-3f5aedd2a0df,PAYMENT_FAILURE,txn_2135de9a53de,101.63,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-20T00:10:37.072393,0
c7af372d-b884-4acc-8a20-ee4dd2355f4c,f6483f49-7190-4ed1-b230-ebf5ab3da486,53784c99-6d1a-42e0-b199-d0395eac284c,OVERDUE_RECEIVABLE,txn_b4a3451e22f4,30.11,USD,NETBANKING,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-07-20T09:32:10.374263,0
0394b82e-83a6-4563-97ae-0930aff6ebd0,f6483f49-7190-4ed1-b230-ebf5ab3da486,4b959dc9-3414-4289-b1e3-0f1ff316fcf5,CHECKOUT_ABANDONMENT,txn_a43d271072e2,51.56,USD,UPI,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-17T04:48:13.872615,0
8ad50aff-15b7-4615-92fc-07c204877a0f,f6483f49-7190-4ed1-b230-ebf5ab3da486,1768ef8b-c436-4e4b-9ba0-366bb8849582,PAYMENT_FAILURE,txn_55ce7f007761,194.5,USD,UPI,FAILED,NETWORK_ERROR,CONFIRMATION,,2026-08-24T05:43:57.433456,1
24393e11-b692-408c-9813-7f9ade5ccd90,f6483f49-7190-4ed1-b230-ebf5ab3da486,8bc03014-a6bc-4e16-9818-fc8d6e0def92,PAYMENT_FAILURE,txn_eb2e9d1e01a3,5.0,USD,CARD,FAILED,BANK_DECLINED,PAYMENT,,2026-08-20T22:49:52.818899,0
39568825-5359-4b69-8c77-fd7e9748d35e,f6483f49-7190-4ed1-b230-ebf5ab3da486,ea5c7b24-b007-419d-a82e-4bd7e0097eca,OVERDUE_RECEIVABLE,txn_708b3a64e2d0,156.86,USD,CARD,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-06T19:02:21.130259,1
df618d27-8269-42a8-b189-ccf4ee969a3e,f6483f49-7190-4ed1-b230-ebf5ab3da486,ff0042db-6f08-4f86-9ef1-d6ad37bc4b35,CHECKOUT_ABANDONMENT,txn_2bc3cf6bfea7,149.88,USD,UPI,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-07-24T06:40:27.264245,0
18863246-2807-45ca-911c-da652529c07d,f6483f49-7190-4ed1-b230-ebf5ab3da486,aab4feed-14c5-4d15-8cd5-f2c9394b6f5f,CHECKOUT_ABANDONMENT,txn_048648054edd,209.33,USD,UPI,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-21T05:43:58.124307,0
555347fc-baaa-464e-9593-1d7663c5e0c3,f6483f49-7190-4ed1-b230-ebf5ab3da486,6d4024f8-9250-453e-926c-c0143ea9f77a,SUBSCRIPTION_FAILURE,txn_71d3f9db8899,158.12,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,CANCELED,2026-08-17T00:51:52.080709,0
3348bd86-0fdb-43da-b6fd-7f892341f595,f6483f49-7190-4ed1-b230-ebf5ab3da486,9655bf81-fa04-4d77-ad15-52a7a430d273,PAYMENT_FAILURE,txn_3cef87ac9039,119.12,USD,NETBANKING,FAILED,BANK_DECLINED,CONFIRMATION,,2026-08-21T18:28:16.594447,0
b7f51a61-4478-4a0a-ac89-6940a483466a,f6483f49-7190-4ed1-b230-ebf5ab3da486,b824672e-9206-493e-8a14-a9240f5e25fd,OVERDUE_RECEIVABLE,txn_fb126643cf4a,178.85,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-13T16:11:47.767076,0
d8a48c55-60b9-4827-855f-38165e720531,f6483f49-7190-4ed1-b230-ebf5ab3da486,b96f7c20-b14f-4315-9a5e-72c59a03d392,OVERDUE_RECEIVABLE,txn_e9f6069a8076,155.67,USD,NETBANKING,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,,2026-08-17T13:44:55.954513,1
421505cb-3c83-4f0d-80d6-03ad750a7d30,f6483f49-7190-4ed1-b230-ebf5ab3da486,e4e6e61e-150b-41db-bb96-f2a9554bdc8e,PAYMENT_FAILURE,txn_6832691fbc0b,89.02,USD,CARD,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-22T16:36:14.073761,1
30894a1e-ebc7-41ae-8497-cfb9600e90df,f6483f49-7190-4ed1-b230-ebf5ab3da486,45aef1fb-dde5-413c-8e30-ec4dfa6aab8f,PAYMENT_FAILURE,txn_5e689a005cb7,208.66,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-05T13:34:01.899215,0
375b9021-6d97-43cd-80b8-ce23a0785398,f6483f49-7190-4ed1-b230-ebf5ab3da486,0f05f68b-202d-4548-9394-f93abafccc4a,SUBSCRIPTION_FAILURE,txn_ae9197733fa3,170.97,USD,CARD,FAILED,NETWORK_ERROR,AUTHENTICATION,CANCELED,2026-08-07T11:22:10.462861,1
1bd3eb5b-af65-494c-aebe-06ec63aaf532,f6483f49-7190-4ed1-b230-ebf5ab3da486,f7053e64-169d-4f68-9665-3f5aedd2a0df,CHECKOUT_ABANDONMENT,txn_f8efa502e1cb,108.64,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-23T19:47:01.795564,0
cd82364c-2604-4714-8489-eab32fab1391,f6483f49-7190-4ed1-b230-ebf5ab3da486,1de8186c-164b-4818-9d6f-a2f3caab30d8,OVERDUE_RECEIVABLE,txn_6cb1dd8d1f57,199.24,USD,NETBANKING,FAILED,AUTHENTICATION_REQUIRED,PAYMENT,,2026-08-24T16:40:59.969130,1
c606fbc3-5425-4d03-8544-f0dc13c3969c,f6483f49-7190-4ed1-b230-ebf5ab3da486,8c7151a1-0fa9-4a4d-97ad-975060cfd564,OVERDUE_RECEIVABLE,txn_14f415630772,118.16,USD,UPI,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-08T10:36:36.730696,0
4ee4ecf8-a851-4c50-862f-3003b6f19279,f6483f49-7190-4ed1-b230-ebf5ab3da486,7d97bbdf-2f6a-4c48-b406-af025790765e,CHECKOUT_ABANDONMENT,txn_81c80a565d82,201.25,USD,UPI,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-20T06:34:33.912446,1
6427eef6-ab47-41e9-87d1-45a5218df40a,f6483f49-7190-4ed1-b230-ebf5ab3da486,31c493c7-1ae2-4a88-b745-e3cdbab00020,SUBSCRIPTION_FAILURE,txn_809a7e824768,79.84,USD,WALLET,FAILED,NETWORK_ERROR,AUTHENTICATION,CANCELED,2026-08-24T12:31:51.755041,1
548740ca-61c3-446b-b852-c27c1ccb035f,f6483f49-7190-4ed1-b230-ebf5ab3da486,caa5d8b1-c565-448a-a836-4ba85e5306cc,PAYMENT_FAILURE,txn_a3ff5e379127,104.24,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-22T10:46:45.838245,1
84ac57a6-0c06-44a5-b8e1-2bd50577f900,f6483f49-7190-4ed1-b230-ebf5ab3da486,0c4f1314-92c6-436b-92e7-06be44c3f094,PAYMENT_FAILURE,txn_a2e09a794768,207.62,USD,WALLET,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,,2026-08-11T13:08:34.271709,1
64ea3542-9746-48b1-a9f5-a9dfd43dcf2d,f6483f49-7190-4ed1-b230-ebf5ab3da486,025cb300-0f69-416f-ad27-a0da0033dec8,PAYMENT_FAILURE,txn_b1a73a801653,147.18,USD,NETBANKING,FAILED,NETWORK_ERROR,CONFIRMATION,,2026-08-19T13:23:06.474628,1
03578115-3ccd-4da1-9a85-b4260d530905,f6483f49-7190-4ed1-b230-ebf5ab3da486,64b856d7-fa73-4623-95bd-14fb0a977141,SUBSCRIPTION_FAILURE,txn_5c276f7bcc05,154.04,USD,NETBANKING,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,ACTIVE,2026-08-12T20:12:12.977774,0
dac8b92f-b386-4ce7-ae27-e475d49f893b,f6483f49-7190-4ed1-b230-ebf5ab3da486,f0c2a106-6224-4582-801e-0abf15d07c13,PAYMENT_FAILURE,txn_8a73f4c23fc6,217.45,USD,CARD,FAILED,BANK_DECLINED,CONFIRMATION,,2026-08-18T14:06:14.099475,1
23d2af8d-4327-454a-a168-f647ddc5121c,f6483f49-7190-4ed1-b230-ebf5ab3da486,524cc5d7-cbe1-45f8-902f-3d43a6b3c497,CHECKOUT_ABANDONMENT,txn_d2f6cbebcd6f,211.45,USD,CARD,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-12T16:19:52.301840,0
59b6181b-fbee-44bb-951c-87aa4f4d89d7,f6483f49-7190-4ed1-b230-ebf5ab3da486,05a6be92-5c13-4b3f-bf3e-8b06ce592448,SUBSCRIPTION_FAILURE,txn_6f15ed12ee74,113.74,USD,NETBANKING,FAILED,NETWORK_ERROR,CONFIRMATION,HALTED,2026-08-21T02:11:23.346699,1
955b14be-3dd5-4369-87e6-8a12028a2878,f6483f49-7190-4ed1-b230-ebf5ab3da486,a8d57b61-81ad-48c6-99dc-40c3aa495340,PAYMENT_FAILURE,txn_ca4f5b8b6e79,121.22,USD,CARD,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-20T06:01:07.691603,1
8abae78c-071c-48b8-86ca-0c613cb81038,f6483f49-7190-4ed1-b230-ebf5ab3da486,01370087-663d-46c4-b6d9-7a0a06d6a16f,SUBSCRIPTION_FAILURE,txn_7c1c264d5a00,102.39,USD,CARD,FAILED,AUTHENTICATION_REQUIRED,PAYMENT,ACTIVE,2026-07-24T18:54:17.869797,1
54b391f5-b58e-4d93-868f-8eef005d14fc,f6483f49-7190-4ed1-b230-ebf5ab3da486,42906ae7-793e-437a-b009-ba176e9f47ea,PAYMENT_FAILURE,txn_3fcba0feb89c,134.36,USD,WALLET,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-23T08:49:38.566776,0
8e9a440e-a9f8-44dd-b7f3-ebbb9f92f213,f6483f49-7190-4ed1-b230-ebf5ab3da486,893c5b5a-2305-4708-a08b-e45fdd441bbd,PAYMENT_FAILURE,txn_1ed99048fe55,166.47,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-11T12:27:13.122326,0
5e10bc7b-d606-4967-84da-360ec7a0e5d6,f6483f49-7190-4ed1-b230-ebf5ab3da486,acaf3f0d-f0f9-4768-9698-a621791d54ec,PAYMENT_FAILURE,txn_2ba42d962aea,296.55,USD,NETBANKING,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-08-16T09:26:53.570372,0
037337da-546e-4b1f-9813-7e412426e6f5,f6483f49-7190-4ed1-b230-ebf5ab3da486,f37d4ed2-33bd-4ca6-a496-030706405c3a,OVERDUE_RECEIVABLE,txn_13026b9a8dda,71.54,USD,UPI,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-03T08:05:50.758141,1
45557f49-67bf-473e-b7ec-ef26bf4a27b4,f6483f49-7190-4ed1-b230-ebf5ab3da486,a6bd7562-f424-4bb5-b0a1-33dba5f389f2,PAYMENT_FAILURE,txn_aaff70b85455,88.44,USD,NETBANKING,FAILED,BANK_DECLINED,PAYMENT,,2026-08-20T21:07:58.263559,0
e55217fb-55ba-48cb-b294-1efb43d32fba,f6483f49-7190-4ed1-b230-ebf5ab3da486,58268c15-febe-4495-a004-21861da0f2e2,PAYMENT_FAILURE,txn_fa27b22f1a6b,126.32,USD,UPI,FAILED,NETWORK_ERROR,CONFIRMATION,,2026-08-08T18:07:54.511744,0
d333e74a-323a-4ec8-ad93-0010a3719530,f6483f49-7190-4ed1-b230-ebf5ab3da486,5051e484-eb09-4c70-adb0-1c4b77c82df9,SUBSCRIPTION_FAILURE,txn_c1264b6fa1f3,251.68,USD,CARD,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,HALTED,2026-07-29T01:12:00.868736,1
57d02a28-f0f7-44d1-982f-c540d7bb44c8,f6483f49-7190-4ed1-b230-ebf5ab3da486,86790d92-8d99-47ee-afc2-73ca64997434,CHECKOUT_ABANDONMENT,txn_26639804a1c8,168.27,USD,CARD,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-20T17:57:59.495380,0
947a34ef-456e-4868-af91-b221484a4a13,f6483f49-7190-4ed1-b230-ebf5ab3da486,848b58d9-f6b8-47f0-97ea-56b86eca9ad9,PAYMENT_FAILURE,txn_28c5c832f5df,219.43,USD,CARD,FAILED,NETWORK_ERROR,CONFIRMATION,,2026-08-19T11:58:56.852662,0
e42cf304-35a7-46d2-aa20-436463d1139c,f6483f49-7190-4ed1-b230-ebf5ab3da486,d9b8efcf-d516-43f7-8d5b-b2a2f4968928,CHECKOUT_ABANDONMENT,txn_e478a4676068,201.66,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-19T13:03:30.402393,0
fd31fc97-c410-49bb-8701-eebfbd7a2e18,f6483f49-7190-4ed1-b230-ebf5ab3da486,640f9a90-2ec2-4686-b175-8a467f8895be,OVERDUE_RECEIVABLE,txn_c7897368bc4e,149.52,USD,NETBANKING,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-08-20T07:15:53.318634,0
67fedf1d-aaef-4c77-9d5f-cbb0cc993515,f6483f49-7190-4ed1-b230-ebf5ab3da486,c46e9903-11fd-4427-b170-3eb81ec7f236,SUBSCRIPTION_FAILURE,txn_0727aab87381,182.53,USD,CARD,FAILED,NETWORK_ERROR,AUTHENTICATION,ACTIVE,2026-07-17T01:50:25.954837,1
a8becb4a-521b-4819-80fb-9ec1cd1ebb1f,f6483f49-7190-4ed1-b230-ebf5ab3da486,f8274add-4699-42c3-afc1-004d45848f11,PAYMENT_FAILURE,txn_9e48289ab4b1,100.95,USD,CARD,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-22T07:30:23.181824,0
073266e0-8160-4b53-a6d7-1b4128b0d6c1,f6483f49-7190-4ed1-b230-ebf5ab3da486,0b4968b1-5de2-4151-a710-53ec13881864,OVERDUE_RECEIVABLE,txn_d06c650d8886,86.66,USD,UPI,FAILED,PAYMENT_TIMEOUT,PAYMENT,,2026-08-24T04:36:11.466936,0
68674fca-8049-4633-bc18-41abb29e7596,f6483f49-7190-4ed1-b230-ebf5ab3da486,536f4a0f-a4ac-4200-a6b5-1d91e166a7d6,PAYMENT_FAILURE,txn_81be13d3aff1,107.58,USD,UPI,FAILED,BANK_DECLINED,CONFIRMATION,,2026-08-20T18:22:09.431302,0
c302bb20-5f4d-48b2-804b-2089f19c5f51,f6483f49-7190-4ed1-b230-ebf5ab3da486,c077c1a5-4018-4315-809e-1a3ce03b9cad,PAYMENT_FAILURE,txn_d24cff6afe37,148.61,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-22T22:47:04.597696,1
b851ee3c-a0e9-4288-8c8f-867fe9675b34,f6483f49-7190-4ed1-b230-ebf5ab3da486,7564e307-3edb-4752-b628-c8a34612ac9b,PAYMENT_FAILURE,txn_ba709615064e,192.1,USD,CARD,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-16T10:57:32.611045,1
1f345b5b-2da1-4000-be13-1029b08904bb,f6483f49-7190-4ed1-b230-ebf5ab3da486,70306426-e4d5-4d17-ae1c-bacb2919bf4e,CHECKOUT_ABANDONMENT,txn_e278253feef7,222.17,USD,UPI,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-10T04:33:01.460566,0
4fd9994b-cccd-4865-afb6-fbfc4adef6fb,f6483f49-7190-4ed1-b230-ebf5ab3da486,c6518b9b-c54c-4126-9226-cb722205f8a8,PAYMENT_FAILURE,txn_b04c41438a36,86.08,USD,NETBANKING,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,,2026-07-14T19:43:18.808274,0
5b3ac504-2981-4188-a938-52a89da6d521,f6483f49-7190-4ed1-b230-ebf5ab3da486,51d21672-625b-4c9e-8d8b-350209b59d8b,CHECKOUT_ABANDONMENT,txn_68dbad4229c3,175.41,USD,WALLET,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-07-22T20:41:11.588428,0
acedc2e7-31e3-47c4-b40c-50156e2d4d5f,f6483f49-7190-4ed1-b230-ebf5ab3da486,f47d3240-db66-428d-b879-02de91ee9e7a,PAYMENT_FAILURE,txn_14bbb8890a86,121.53,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-22T23:56:19.396873,1
34d6cf89-fb87-4bee-a1c1-366c8117b8da,f6483f49-7190-4ed1-b230-ebf5ab3da486,513c9402-c9d4-4545-9352-b48cb3801bc0,PAYMENT_FAILURE,txn_fb42a64183ab,70.19,USD,WALLET,FAILED,NETWORK_ERROR,PAYMENT,,2026-08-14T00:50:34.186342,1
ce9278a2-2190-4a44-8c74-8cb4d592e8f0,f6483f49-7190-4ed1-b230-ebf5ab3da486,84740eca-5d71-4b20-a019-13e8f5bf611e,CHECKOUT_ABANDONMENT,txn_c4a11fc2b65e,207.43,USD,WALLET,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-19T08:15:49.999369,0
87e43a6d-fb9e-4cef-ab95-57f161a9050a,f6483f49-7190-4ed1-b230-ebf5ab3da486,80c247b2-81a8-4dd9-b9ca-c8c7ce5e68fd,PAYMENT_FAILURE,txn_4f46a59b3712,125.03,USD,CARD,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-12T17:46:33.237836,0
accfc51f-b2f7-4843-90d0-cf6652f327b6,f6483f49-7190-4ed1-b230-ebf5ab3da486,7d415e87-a494-4a6d-903e-721020be99b3,PAYMENT_FAILURE,txn_76100550df55,271.33,USD,UPI,FAILED,PAYMENT_METHOD_EXPIRED,PAYMENT,,2026-08-16T06:44:03.374812,1
bae6f6de-8845-455c-80c2-4750c3941372,f6483f49-7190-4ed1-b230-ebf5ab3da486,04ab7e00-f1f9-441e-9949-c71474a413de,CHECKOUT_ABANDONMENT,txn_ab6d5a9d6ec4,203.74,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-07-11T00:38:03.556453,0
8c53db0c-06c9-42cd-95ff-9f80682e3be8,f6483f49-7190-4ed1-b230-ebf5ab3da486,fb018763-1821-4fe7-93fc-6238e4d01122,SUBSCRIPTION_FAILURE,txn_51ae9f6c4b00,122.6,USD,UPI,FAILED,AUTHENTICATION_REQUIRED,PAYMENT,HALTED,2026-08-22T11:15:55.155114,0
3ab129ac-e175-461f-bbcd-8693c22fc79d,f6483f49-7190-4ed1-b230-ebf5ab3da486,55243142-7785-499e-a777-2dc98fff0d05,PAYMENT_FAILURE,txn_9ea271a2f9d9,177.06,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-14T18:33:38.169916,1
27b3cb7e-0ea2-48e1-86df-9a1d47f9d114,f6483f49-7190-4ed1-b230-ebf5ab3da486,0d024a21-d6a1-408a-8d1b-eaa5646c21dd,CHECKOUT_ABANDONMENT,txn_817efb956ee4,17.36,USD,UPI,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-22T15:36:53.755968,1
99c95465-d6d4-4509-8de9-fe93a7ce7f37,f6483f49-7190-4ed1-b230-ebf5ab3da486,a7ad192c-5824-4168-9cc0-4ca036a757be,PAYMENT_FAILURE,txn_5683e11c69ba,172.54,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-14T22:56:01.412792,0
f9370f86-eb1d-4cb9-9ce3-2c83e2713ba7,f6483f49-7190-4ed1-b230-ebf5ab3da486,cb4d4e88-ff62-4093-a0fc-d91684d5d17a,CHECKOUT_ABANDONMENT,txn_882ac8d84f9e,147.45,USD,WALLET,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-17T03:09:49.733164,0
1115183b-92af-4eae-9025-8b23c06e65c1,f6483f49-7190-4ed1-b230-ebf5ab3da486,0a4fd89c-9583-4437-afea-177a8b1bda71,SUBSCRIPTION_FAILURE,txn_fea204908765,190.15,USD,UPI,FAILED,NETWORK_ERROR,PAYMENT,CANCELED,2026-07-31T04:09:02.204795,1
f858760f-5dd8-4fcc-8c24-df43a0988825,f6483f49-7190-4ed1-b230-ebf5ab3da486,9a009658-b4b3-42c7-a02d-1c38a59d444d,PAYMENT_FAILURE,txn_a89d9ba97885,117.51,USD,UPI,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-07-21T06:53:29.055147,0
7c68b15d-1bf9-42cf-af6e-478c63f7f398,f6483f49-7190-4ed1-b230-ebf5ab3da486,89cbe859-8f6c-43ca-922c-eef0753b1e76,PAYMENT_FAILURE,txn_00793ccf75d7,172.38,USD,WALLET,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,,2026-07-29T18:33:08.249348,1
a111c7f4-d983-4f50-b315-c1ac1ab52be7,f6483f49-7190-4ed1-b230-ebf5ab3da486,d3e24955-b9c9-4ef7-9a75-7d993881fc76,CHECKOUT_ABANDONMENT,txn_52a868da4557,47.73,USD,CARD,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-06T12:22:54.816634,0
627000e6-6af6-4479-9095-f86f6e1728a3,f6483f49-7190-4ed1-b230-ebf5ab3da486,b700384c-ab12-4378-b5b1-0f4be2c627c9,CHECKOUT_ABANDONMENT,txn_e792de766e4c,76.45,USD,WALLET,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-11T13:55:16.689596,1
c8e9af24-1923-4a80-90b2-96a648333db4,f6483f49-7190-4ed1-b230-ebf5ab3da486,a648bc35-1715-4123-8e70-20022aa9fe13,PAYMENT_FAILURE,txn_745db9d38e5a,92.63,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-05T00:39:48.063348,1
cc55b900-3750-4e3f-8fd1-e1242dfb6bad,f6483f49-7190-4ed1-b230-ebf5ab3da486,63762d0b-7ff4-48d1-89a8-892a1aeca866,SUBSCRIPTION_FAILURE,txn_776daff3ffa5,110.19,USD,UPI,FAILED,NETWORK_ERROR,PAYMENT,HALTED,2026-07-25T05:49:07.604973,1
280837f5-93b0-4489-a487-193b43b38de7,f6483f49-7190-4ed1-b230-ebf5ab3da486,d6050aa7-2368-49a4-93d2-cdf0929e29ff,PAYMENT_FAILURE,txn_1e929b272e59,129.85,USD,UPI,FAILED,PAYMENT_TIMEOUT,CONFIRMATION,,2026-08-06T09:39:28.200101,0
432b870c-ba39-42d8-b4f1-739eafc0ada7,f6483f49-7190-4ed1-b230-ebf5ab3da486,da51501f-271e-41af-a3d4-5dee026fca5f,CHECKOUT_ABANDONMENT,txn_f7b14d0b7597,133.08,USD,WALLET,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-15T11:28:03.129869,0
358569d9-8145-47bc-bf96-0325ff442a94,f6483f49-7190-4ed1-b230-ebf5ab3da486,2cee0c79-9979-4b1e-b97c-4a83e7948e1b,PAYMENT_FAILURE,txn_88ee36c83058,179.77,USD,UPI,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-24T17:31:38.154072,1
bdd8bd6d-f2ad-463b-b94e-5f7cdb4b0216,f6483f49-7190-4ed1-b230-ebf5ab3da486,31c493c7-1ae2-4a88-b745-e3cdbab00020,CHECKOUT_ABANDONMENT,txn_e879505c58a6,108.69,USD,WALLET,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-24T08:53:56.175314,0
